Title,Price,Bedrooms,Bathrooms,Area,Location,Property_Type,URL,Page
"4 Bedroom Villa For Sale in Al Maabilah, Muscat","OMR77,000",4,5,350 Sq. M.,"Al Maabilah, Muscat",Villa,https://www.bayut.om/en/property/details-128153514.html,65
"1 Bedroom Apartment For Sale Salalah, Dhofar","OMR46,000",1,1,61 Sq. M.,"Salalah, Dhofar",Apartment,https://www.bayut.om/en/property/details-127691051.html,65
"Residential Land For Sale in Bidbid, Al Dakhiliya","OMR56,000",N/A,N/A,"1,459 Sq. M.","Bidbid, Al Dakhiliya",Other,https://www.bayut.om/en/property/details-129148430.html,65
"1 Bedroom Apartment For Sale in Muscat Hills, Muscat","OMR75,900",1,1,115 Sq. M.,"Muscat Hills, Muscat",Apartment,https://www.bayut.om/en/property/details-128235334.html,65
"Residential Land For Sale in Al Duqum, Al Wusta","OMR120,000",N/A,N/A,500 Sq. M.,"Al Duqum, Al Wusta",Other,https://www.bayut.om/en/property/details-128996795.html,65
"6 Bedrooms Villa For Sale in Al Khoud, Muscat","OMR135,000",6,8,476 Sq. M.,"Al Khoud, Muscat",Villa,https://www.bayut.om/en/property/details-128786665.html,65
"Residential Land For Sale in Nizwa, Al Dakhiliya","OMR11,111",N/A,N/A,640 Sq. M.,"Nizwa, Al Dakhiliya",Other,https://www.bayut.om/en/property/details-129173766.html,65
"4 Bedrooms Villa For Sale Al Maabilah, Muscat","OMR75,000",4,4,350 Sq. M.,"Al Maabilah, Muscat",Villa,https://www.bayut.om/en/property/details-127684471.html,65
"Residential Land For Sale Al Mawaleh, Muscat","OMR100,000",N/A,N/A,680 Sq. M.,"Al Mawaleh, Muscat",Other,https://www.bayut.om/en/property/details-128952357.html,66
"Residential Land For Sale in Nizwa, Al Dakhiliya","OMR40,000",N/A,N/A,600 Sq. M.,"Nizwa, Al Dakhiliya",Other,https://www.bayut.om/en/property/details-129026540.html,66
"3 Bedroom Villa For Sale in Sohar, Al Batinah","OMR40,000",3,3,177 Sq. M.,"Sohar, Al Batinah",Villa,https://www.bayut.om/en/property/details-128782591.html,66
"2 Bedrooms Apartment For Sale Al Khoud, Muscat","OMR26,500",2,2,89 Sq. M.,"Al Khoud, Muscat",Apartment,https://www.bayut.om/en/property/details-127728005.html,66
"Residential Land For Sale Al Khoud, Muscat","OMR195,000",N/A,N/A,"1,050 Sq. M.","Al Khoud, Muscat",Other,https://www.bayut.om/en/property/details-128672568.html,66
"Land Residential for Sale in Al Amarat, Muscat","OMR47,000",N/A,N/A,805 Sq. M.,"Al Amarat, Muscat",Other,https://www.bayut.om/en/property/details-129004362.html,66
"Studio Apartment For Sale Qantab, Muscat","OMR74,000",N/A,1,68 Sq. M.,"Qantab, Muscat",Apartment,https://www.bayut.om/en/property/details-129013891.html,66
Residential Land For Sale in Al Buraimi,"OMR25,000",N/A,N/A,390 Sq. M.,"Al Buraimi, Al Buraimi",Other,https://www.bayut.om/en/property/details-128382038.html,66
"Residential Land For Sale in Sohar, Al Batinah","OMR7,400",N/A,N/A,600 Sq. M.,"Sohar, Al Batinah",Other,https://www.bayut.om/en/property/details-128875841.html,66
"0 Property Type For Sale Mirbat, Dhofar","OMR7,800",N/A,N/A,200 Sq. M.,"Mirbat, Dhofar",Other,https://www.bayut.om/en/property/details-129391288.html,66
"Barka, Aluqqdah plot for sale","OMR15,000",N/A,N/A,605 Sq. M.,"Barka, Al Batinah",Other,https://www.bayut.om/en/property/details-129870172.html,66
"3 Bedrooms Villa For Sale Yiti, Muscat","OMR180,000",3,3,125 Sq. M.,"Yiti, Muscat",Villa,https://www.bayut.om/en/property/details-128440564.html,66
"5 Bedroom Villa For Sale in Muscat Hills, Muscat","OMR450,000",5,6,450 Sq. M.,"Muscat Hills, Muscat",Villa,https://www.bayut.om/en/property/details-128345565.html,66
"4 Bedroom Villa For Sale in Barka, Al Batinah","OMR85,000",4,5,600 Sq. M.,"Barka, Al Batinah",Villa,https://www.bayut.om/en/property/details-128327114.html,66
"1 Bedroom Apartment For Sale Taqah, Dhofar","OMR54,000",1,1,65 Sq. M.,"Taqah, Dhofar",Apartment,https://www.bayut.om/en/property/details-127624508.html,66
"Studio Apartment For Sale in Al Masn'a, Residential Land, Al Batinah","OMR18,500",N/A,N/A,470 Sq. M.,"Al Masn'a, Al Batinah",Apartment,https://www.bayut.om/en/property/details-128968529.html,66
"1 Bedroom Apartment For Sale in The Wave (Almouj), Muscat","OMR103,000",1,2,104 Sq. M.,"The Wave (Almouj), Muscat",Apartment,https://www.bayut.om/en/property/details-128034760.html,66
"7 Bedroom Villa For Sale in Al Amarat, Muscat","OMR180,000",7,8,716 Sq. M.,"Al Amarat, Muscat",Villa,https://www.bayut.om/en/property/details-127620284.html,66
"2 Bedrooms Apartment For Sale in Qurum, Muscat","OMR67,000",2,2,116 Sq. M.,"Qurum, Muscat",Apartment,https://www.bayut.om/en/property/details-127307773.html,66
"1 Bedroom Apartment For Sale - Qurum, Muscat","OMR49,000",1,2,88 Sq. M.,"Qurum, Muscat",Apartment,https://www.bayut.om/en/property/details-127307787.html,66
"Residential Land For Sale in Suwaiq, Al Batinah","OMR10,800",N/A,N/A,600 Sq. M.,"Suwaiq, Al Batinah",Other,https://www.bayut.om/en/property/details-128821255.html,66
"Residential Land For Sale Nizwa, Al Dakhiliya","OMR15,000",N/A,N/A,600 Sq. M.,"Nizwa, Al Dakhiliya",Other,https://www.bayut.om/en/property/details-128967475.html,66
"Residential Land For Sale in Barka, Al Batinah","OMR10,000",N/A,N/A,600 Sq. M.,"Barka, Al Batinah",Other,https://www.bayut.om/en/property/details-129031534.html,66
"Land + For Sale + Ibri, Al Dhahirah","OMR5,000",N/A,N/A,669 Sq. M.,"Ibri, Al Dhahirah",Other,https://www.bayut.om/en/property/details-128964707.html,66
"3-Bedroom Villa For Sale in The Wave (Almouj), Muscat","OMR455,000",3,5,525 Sq. M.,"The Wave (Almouj), Muscat",Villa,https://www.bayut.om/en/property/details-128793988.html,67
"Land For Sale Al Duqum, Al Wusta","OMR22,000",N/A,N/A,648 Sq. M.,"Al Duqum, Al Wusta",Other,https://www.bayut.om/en/property/details-128760026.html,67
"Residential Land For Sale in Al Amarat, Muscat","OMR18,000",N/A,N/A,600 Sq. M.,"Al Amarat, Muscat",Other,https://www.bayut.om/en/property/details-129001351.html,67
"1 Bedroom Apartment For Sale Ghala, Muscat","OMR68,137",1,2,100 Sq. M.,"Ghala, Muscat",Apartment,https://www.bayut.om/en/property/details-127425025.html,67
"1 Bedroom Apartment For Sale in Al Duqum, Al Wusta","OMR32,500",1,1,66 Sq. M.,"Al Duqum, Al Wusta",Apartment,https://www.bayut.om/en/property/details-128271556.html,67
"Studio Residential Land For Sale Sohar, Al Batinah","OMR22,000",N/A,N/A,300 Sq. M.,"Sohar, Al Batinah",Other,https://www.bayut.om/en/property/details-129004665.html,67
"Residential Land For Sale in Bosher, Muscat","OMR195,000",N/A,N/A,975 Sq. M.,"Bosher, Muscat",Other,https://www.bayut.om/en/property/details-128671298.html,67
"Residential Land For Sale in Al Amarat, Muscat","OMR77,000",N/A,N/A,600 Sq. M.,"Bosher, Muscat",Other,https://www.bayut.om/en/property/details-128977335.html,67
"Residential Land For Sale in Mutrah, Muscat","OMR40,000",N/A,N/A,"1,000 Sq. M.","Mutrah, Muscat",Other,https://www.bayut.om/en/property/details-128931436.html,67
"6 Bedrooms Villa For Sale in Al Seeb, Muscat","OMR270,000",6,6,745 Sq. M.,"Al Seeb, Muscat",Villa,https://www.bayut.om/en/property/details-128368634.html,67
"Residential Land For Sale Al Khaboura, Al Batinah","OMR30,000",N/A,N/A,"4,250 Sq. M.","Al Khaboura, Al Batinah",Other,https://www.bayut.om/en/property/details-129007814.html,67
"Residential Land For Sale Sumail, Al Dakhiliya","OMR110,000",N/A,N/A,"5,370 Sq. M.","Sumail, Al Dakhiliya",Other,https://www.bayut.om/en/property/details-128835723.html,67
"Residential Land For Sale in Al Masn'a, Al Batinah","OMR19,500",N/A,N/A,288 Sq. M.,"Al Masn'a, Al Batinah",Other,https://www.bayut.om/en/property/details-128879497.html,67
2 Bedrooms Apartment For Sale Bosher Muscat,"OMR47,000",2,3,100 Sq. M.,"Bosher, Muscat",Apartment,https://www.bayut.om/en/property/details-127457999.html,67
"Residential Land For Sale Ibri, Al Dhahirah","OMR24,000",N/A,N/A,300 Sq. M.,"Ibri, Al Dhahirah",Other,https://www.bayut.om/en/property/details-128931773.html,67
"Residential Land For Sale in Barka, Al Batinah","OMR79,500",N/A,N/A,"1,289 Sq. M.","Barka, Al Batinah",Other,https://www.bayut.om/en/property/details-128913326.html,67
"2 Bedroom Apartment For Sale Ghala, Muscat","OMR77,377",2,3,122 Sq. M.,"Ghala, Muscat",Apartment,https://www.bayut.om/en/property/details-127369123.html,67
"3 Bedrooms Chalet For Sale in Adam, Al Dakhiliya","OMR18,000",3,2,750 Sq. M.,"Adam, Al Dakhiliya",Other,https://www.bayut.om/en/property/details-127747478.html,67
"Residential Land For Sale in Al Amarat, Muscat","OMR25,000",N/A,N/A,398 Sq. M.,"Al Amarat, Muscat",Other,https://www.bayut.om/en/property/details-128962059.html,67
"1 Bedroom Apartment For Sale in Al Duqum, Al Wusta","OMR25,000",1,1,35 Sq. M.,"Al Duqum, Al Wusta",Apartment,https://www.bayut.om/en/property/details-127285221.html,67
"4 Bedrooms Villa For Sale in Muscat Hills, Muscat","OMR241,000",4,5,338 Sq. M.,"Muscat Hills, Muscat",Villa,https://www.bayut.om/en/property/details-127451902.html,67
"5 Bedroom Villa For Sale in Suwaiq, Al Batinah","OMR30,000",5,4,220 Sq. M.,"Suwaiq, Al Batinah",Villa,https://www.bayut.om/en/property/details-127614429.html,67
2 Bedrooms Apartment For Sale Muscat (The Wave (Almouj)),"OMR215,000",2,3,145 Sq. M.,N/A,Apartment,https://www.bayut.om/en/property/details-127465429.html,67
"4 Bedroom Villa For Sale in Muscat Hills, Muscat","OMR410,000",4,5,376 Sq. M.,"Muscat Hills, Muscat",Villa,https://www.bayut.om/en/property/details-127525452.html,67
"Residential Land For Sale in Sumail, Al Dakhiliya","OMR34,000",N/A,N/A,"1,220 Sq. M.","Sumail, Al Dakhiliya",Other,https://www.bayut.om/en/property/details-129073195.html,68
"7 Bedroom Villa For Sale in Barka, Al Batinah","OMR88,000",7,8,680 Sq. M.,"Barka, Al Batinah",Villa,https://www.bayut.om/en/property/details-127467408.html,68
3 Bedrooms Villa For Sale Muscat (The Wave - Almouj),"OMR195,000",3,4,175 Sq. M.,N/A,Villa,https://www.bayut.om/en/property/details-127366628.html,68
"1 Bedroom Apartment For Sale in Muscat Hills, Muscat","OMR77,015",1,2,108 Sq. M.,"Muscat Hills, Muscat",Apartment,https://www.bayut.om/en/property/details-127624123.html,68
Land For Sale Shinas Al Batinah,"OMR14,000",N/A,N/A,768 Sq. M.,"Shinas, Al Batinah",Other,https://www.bayut.om/en/property/details-128794726.html,68
"3 Bedroom Villa For Sale in The Wave (Almouj), Muscat","OMR300,000",3,4,247 Sq. M.,"The Wave (Almouj), Muscat",Villa,https://www.bayut.om/en/property/details-127530160.html,68
"2 Bedrooms Apartment For Sale in Al Sifah, Muscat","OMR125,000",2,3,129 Sq. M.,"Al Sifah, Muscat",Apartment,https://www.bayut.om/en/property/details-127304081.html,68
4 Bedrooms Villa For Sale Muscat - Al Maabilah,"OMR76,000",4,4,350 Sq. M.,"Al Maabilah, Muscat",Villa,https://www.bayut.om/en/property/details-125461492.html,68
"1 Bedroom Apartment For Sale in Al Sifah, Muscat","OMR45,000",1,1,52 Sq. M.,"Al Sifah, Muscat",Apartment,https://www.bayut.om/en/property/details-128865597.html,68
"Land For Sale Al Rustaq, Al Batinah","OMR14,200",N/A,N/A,600 Sq. M.,"Al Rustaq, Al Batinah",Other,https://www.bayut.om/en/property/details-128522531.html,68
"6 Bedroom Villa For Sale in The Wave (Almouj), Muscat","OMR1,406,000",6,6,"1,001 Sq. M.","The Wave (Almouj), Muscat",Villa,https://www.bayut.om/en/property/details-127650329.html,68
"Residential Land For Sale Al Mawaleh, Muscat","OMR15,000",N/A,N/A,841 Sq. M.,"Al Mawaleh, Muscat",Other,https://www.bayut.om/en/property/details-125679689.html,68
5 Bedroom Villa For Sale Muscat - Other,"OMR37,000",5,4,250 Sq. M.,"Muscat - Other, Muscat",Villa,https://www.bayut.om/en/property/details-125803566.html,68
"6 Bedrooms Villa For Sale in Barka, Al Batinah","OMR79,000",6,8,517 Sq. M.,"Barka, Al Batinah",Villa,https://www.bayut.om/en/property/details-128884997.html,68
"5 Bedrooms Villa For Sale in Al Khoud, Muscat","OMR180,000",5,7,412 Sq. M.,"Al Khoud, Muscat",Villa,https://www.bayut.om/en/property/details-128799488.html,68
"3 Bedroom Villa For Sale in Al Maabilah, Muscat","OMR70,000",3,4,294 Sq. M.,"Al Maabilah, Muscat",Villa,https://www.bayut.om/en/property/details-125493611.html,68
"1 Bedroom Residential Land For Sale in Al Masn'a, Al Batinah","OMR7,000",1,N/A,600 Sq. M.,"Al Masn'a, Al Batinah",Other,https://www.bayut.om/en/property/details-128713518.html,68
"2 Bedrooms Apartment For Sale Al Duqum, Al Wusta","OMR45,000",2,2,96 Sq. M.,"Al Duqum, Al Wusta",Apartment,https://www.bayut.om/en/property/details-128316344.html,68
3 Bedrooms Villa For Sale Salalah,"OMR264,216",3,3,970 Sq. M.,"Salalah, Dhofar",Villa,https://www.bayut.om/en/property/details-129137654.html,68
"1 Bedroom Apartment For Sale Al Sifah, Muscat","OMR53,500",1,1,64 Sq. M.,"Al Sifah, Muscat",Apartment,https://www.bayut.om/en/property/details-126427811.html,68
"1 Bedroom Apartment For Sale Al Sifah, Muscat","OMR53,000",1,1,64 Sq. M.,"Al Sifah, Muscat",Apartment,https://www.bayut.om/en/property/details-126505480.html,68
"1 Bedroom Apartment For Sale in Al Duqum, Al Wusta","OMR29,000",1,1,48 Sq. M.,"Al Duqum, Al Wusta",Apartment,https://www.bayut.om/en/property/details-128219695.html,68
"2 Bedroom Apartment For Sale in Muscat Hills, Muscat","OMR83,461",2,3,132 Sq. M.,"Muscat Hills, Muscat",Apartment,https://www.bayut.om/en/property/details-127531493.html,68
"1 Bedroom Apartment For Sale Muscat Hills, Muscat","OMR66,147",1,1,100 Sq. M.,"Muscat Hills, Muscat",Apartment,https://www.bayut.om/en/property/details-127331782.html,68
"1 Bedroom Apartment For Sale in Muscat Hills, Muscat","OMR63,281",1,2,70 Sq. M.,"Muscat Hills, Muscat",Apartment,https://www.bayut.om/en/property/details-127331512.html,69
"Residential Land For Sale in Barka, Al Batinah","OMR15,000",N/A,N/A,600 Sq. M.,"Barka, Al Batinah",Other,https://www.bayut.om/en/property/details-128836971.html,69
"Residential Land For Sale in Ghala, Muscat","OMR1,000,000",N/A,N/A,"4,778 Sq. M.","Ghala, Muscat",Other,https://www.bayut.om/en/property/details-128713665.html,69
"Residential Land For Sale in Sur, Al Sharqiya","OMR25,000",N/A,N/A,500 Sq. M.,"Sur, Al Sharqiya",Other,https://www.bayut.om/en/property/details-128758000.html,69
"Residential Land For Sale in Al Masn'a, Al Batinah","OMR16,000",N/A,N/A,585 Sq. M.,"Al Masn'a, Al Batinah",Other,https://www.bayut.om/en/property/details-128258122.html,69
"5 Bedrooms Villa For Sale in Al Maabilah, Muscat","OMR89,000",5,7,365 Sq. M.,"Al Maabilah, Muscat",Villa,https://www.bayut.om/en/property/details-125394654.html,69
"Residential Land For Sale in Sur, Al Sharqiya","OMR77,000",N/A,N/A,750 Sq. M.,"Sur, Al Sharqiya",Other,https://www.bayut.om/en/property/details-128741864.html,69
6 Bedroom Villa For Sale in The Wave (Almouj) Muscat,"OMR1,406,000",6,8,"1,003 Sq. M.",The Wave (Almouj) Muscat,Villa,https://www.bayut.om/en/property/details-127280445.html,69
"3 Bedroom Apartment For Sale Al Sifah, Muscat","OMR145,000",3,4,162 Sq. M.,"Al Sifah, Muscat",Apartment,https://www.bayut.om/en/property/details-127324177.html,69
Land For Sale in Sur Al Sharqiya,"OMR17,500",N/A,N/A,649 Sq. M.,"Sur, Al Sharqiya",Other,https://www.bayut.om/en/property/details-128294693.html,69
"Land For Sale - Residential Land in Shinas, Al Batinah","OMR8,000",N/A,N/A,600 Sq. M.,"Shinas, Al Batinah",Other,https://www.bayut.om/en/property/details-128888168.html,69
Studio Apartment For Sale Sohar,"OMR3,850",N/A,N/A,600 Sq. M.,"Sohar, Al Batinah",Apartment,https://www.bayut.om/en/property/details-128794977.html,69
"0 Bedroom Residential Land For Sale in Misfah, Muscat",OMR460,0,N/A,"80,000 Sq. M.","Misfah, Muscat",Other,https://www.bayut.om/en/property/details-128272021.html,69
"Land For Sale Al Amarat, Muscat","OMR10,000",N/A,N/A,627 Sq. M.,"Al Amarat, Muscat",Other,https://www.bayut.om/en/property/details-128679072.html,69
"Residential Land For Sale in Suwaiq, Al Batinah","OMR7,000",N/A,N/A,600 Sq. M.,"Suwaiq, Al Batinah",Other,https://www.bayut.om/en/property/details-128694930.html,69
"Residential Land For Sale Saham, Al Batinah","OMR15,000",N/A,N/A,700 Sq. M.,"Saham, Al Batinah",Other,https://www.bayut.om/en/property/details-128392244.html,69
4 Bedrooms Apartment For Sale The Wave (Almouj) Muscat,"OMR950,000",4,5,755 Sq. M.,N/A,Apartment,https://www.bayut.om/en/property/details-125125916.html,69
"4 Bedroom Villa For Sale in Al Hail, Muscat","OMR140,000",4,6,911 Sq. M.,"Al Hail, Muscat",Villa,https://www.bayut.om/en/property/details-124461757.html,69
"4 Bedroom Villa For Sale in Al Seeb, Muscat","OMR65,000",4,6,284 Sq. M.,"Al Seeb, Muscat",Villa,https://www.bayut.om/en/property/details-124431954.html,69
1 Bedroom Apartment For Sale Salalah,"OMR17,000",1,1,50 Sq. M.,"Salalah, Dhofar",Apartment,https://www.bayut.om/en/property/details-127626627.html,69
"Residential Land For Sale Suwaiq, Al Batinah","OMR15,000",N/A,N/A,611 Sq. M.,"Suwaiq, Al Batinah",Other,https://www.bayut.om/en/property/details-128473866.html,69
"5 Bedrooms Villa For Sale Al Maabilah, Muscat","OMR71,000",5,7,360 Sq. M.,"Al Maabilah, Muscat",Villa,https://www.bayut.om/en/property/details-124067681.html,69
"Residential Land For Sale in Al Qabil, Al Sharqiya","OMR5,500",N/A,N/A,"1,108 Sq. M.","Al Qabil, Al Sharqiya",Other,https://www.bayut.om/en/property/details-128584954.html,69
"3 Bedrooms Villa For Sale in Barka, Al Batinah","OMR49,000",3,5,237 Sq. M.,"Barka, Al Batinah",Villa,https://www.bayut.om/en/property/details-125462902.html,69
"4 Bedroom Villa For Sale in Barka, Al Batinah","OMR45,000",4,5,313 Sq. M.,"Barka, Al Batinah",Villa,https://www.bayut.om/en/property/details-124567115.html,70
"6 Bedrooms Villa For Sale in Al Khuwair, Muscat","OMR170,000",6,7,376 Sq. M.,"Al Khuwair, Muscat",Villa,https://www.bayut.om/en/property/details-127899034.html,70
"5 Bedroom Villa For Sale in Shinas, Al Batinah","OMR50,000",5,5,270 Sq. M.,"Shinas, Al Batinah",Villa,https://www.bayut.om/en/property/details-128011944.html,70
"Residential Land For Sale in Al Maabilah, Muscat",OMR110,N/A,N/A,400 Sq. M.,"Al Maabilah, Muscat",Other,https://www.bayut.om/en/property/details-128316740.html,70
"7 Bedroom Villa For Sale in Al Khuwair, Muscat","OMR130,000",7,8,440 Sq. M.,"Al Khuwair, Muscat",Villa,https://www.bayut.om/en/property/details-124348483.html,70
"5 Bedrooms Villa For Sale Misfah, Muscat","OMR90,000",5,7,312 Sq. M.,"Misfah, Muscat",Villa,https://www.bayut.om/en/property/details-124352682.html,70
"Residential Land For Sale in Al Maabilah, Muscat","OMR60,000",N/A,N/A,600 Sq. M.,"Al Maabilah, Muscat",Other,https://www.bayut.om/en/property/details-128290853.html,70
"5 Bedroom Villa For Sale in Al Khuwair, Muscat","OMR95,000",5,7,336 Sq. M.,"Al Khuwair, Muscat",Villa,https://www.bayut.om/en/property/details-127325843.html,70
?????? ??????? ?????? ?? ??? ?????/Sell your property/free marketing,"OMR1,111,111",1,1,10 Sq. M.,N/A,Other,https://www.bayut.om/en/property/details-128409607.html,70
"Residential Land For Sale Al Masn'a, Al Batinah","OMR200,000",N/A,N/A,"27,051 Sq. M.","Al Masn'a, Al Batinah",Other,https://www.bayut.om/en/property/details-127681720.html,70
"Residential Land For Sale in Barka, Al Batinah","OMR20,000",N/A,N/A,600 Sq. M.,"Barka, Al Batinah",Other,https://www.bayut.om/en/property/details-128565979.html,70
"Residential Land For Sale - Al Duqum, Al Wusta","OMR9,800",N/A,N/A,600 Sq. M.,"Al Duqum, Al Wusta",Other,https://www.bayut.om/en/property/details-124685678.html,70
"Residential Land For Sale in Al Duqum, Al Wusta","OMR9,800",N/A,N/A,600 Sq. M.,"Al Duqum, Al Wusta",Other,https://www.bayut.om/en/property/details-121166462.html,70
"Residential Land For Sale in Al Rusayl, Muscat","OMR25,500",N/A,N/A,324 Sq. M.,"Al Rusayl, Muscat",Other,https://www.bayut.om/en/property/details-128035538.html,70
